WorkToHome,temperature,dewPoint,precipType,HomeToWork,windSpeed,visibility,cloudCover,time,precipIntensity,summary,precipProbability
3135,55.71,53.72,"rain",2563,3.04,7.62,1,2014-11-05T22:00:19.000Z,0.0037,"Overcast",0.37
3135,56.08,53.82,"null",2419,3,7.63,1,2014-11-05T22:05:20.000Z,0,"Overcast",0
3120,56.08,53.76,"rain",2404,3,7.64,1,2014-11-05T22:10:19.000Z,0.0027,"Overcast",0.22
2877,56.08,53.69,"null",2369,3.01,7.66,1,2014-11-05T22:15:19.000Z,0,"Overcast",0
2855,55.89,53.93,"rain",2363,2,7.36,1,2014-11-05T22:20:19.000Z,0.0039,"Overcast",0.05
2700,55.89,53.9,"null",2385,2.01,7.39,1,2014-11-05T22:25:22.000Z,0,"Overcast",0
2510,55.91,53.86,"null",2358,2.07,7.42,1,2014-11-05T22:30:19.000Z,0,"Overcast",0
2478,55.92,53.81,"rain",2331,2.15,7.45,1,2014-11-05T22:35:19.000Z,0.0058,"Overcast",0.12
2430,55.94,53.77,"rain",2318,2.23,7.48,1,2014-11-05T22:40:19.000Z,0.0064,"Overcast",0.15
2268,55.95,53.73,"rain",2309,2.31,7.51,1,2014-11-05T22:45:19.000Z,0.0029,"Overcast",0.18
2283,55.82,54.06,"rain",2307,2.82,7.54,1,2014-11-05T22:50:19.000Z,0.0032,"Overcast",0.19
2309,55.86,54.07,"rain",2302,3.34,7.56,1,2014-11-05T22:55:19.000Z,0.0259,"Light Rain",1
2314,55.86,54.06,"rain",2301,3.46,7.59,1,2014-11-05T23:00:21.000Z,0.0546,"Rain",1
2296,56.08,53.93,"rain",2310,3.39,7.55,1,2014-11-05T23:05:19.000Z,0.1031,"Rain",1
2311,56.1,53.88,"rain",2308,3.16,7.51,1,2014-11-05T23:10:19.000Z,0.0704,"Rain",1
2255,56.1,53.81,"rain",2301,3.09,7.47,1,2014-11-05T23:15:19.000Z,0.0176,"Drizzle",0.42
2280,55.99,53.91,"rain",2301,3.3,7.57,1,2014-11-05T23:20:19.000Z,0.0115,"Drizzle",0.32
2268,55.99,53.93,"rain",2287,3,7.59,1,2014-11-05T23:25:19.000Z,0.0128,"Drizzle",0.36
2295,56,53.88,"rain",2290,2.99,7.6,1,2014-11-05T23:30:19.000Z,0.0142,"Drizzle",0.4
2282,56.01,53.83,"rain",2292,2.98,7.62,1,2014-11-05T23:35:19.000Z,0.0155,"Drizzle",0.44
2255,56.02,53.78,"rain",2282,2.98,7.63,1,2014-11-05T23:40:19.000Z,0.0169,"Drizzle",0.48
2280,56.03,53.73,"rain",2288,2.99,7.65,1,2014-11-05T23:45:19.000Z,0.0182,"Light Rain",0.52
2286,56.04,53.68,"rain",2283,3.01,7.66,1,2014-11-05T23:50:19.000Z,0.0196,"Light Rain",0.5600000000000001
2284,56.04,54.34,"rain",2281,3.09,7.68,1,2014-11-05T23:55:19.000Z,0.0209,"Light Rain",0.6
2296,56.03,54.39,"rain",2300,3.04,7.69,1,2014-11-06T00:00:21.000Z,0.0229,"Light Rain",0.65
2326,56.04,54.27,"rain",2296,3.03,7.67,1,2014-11-06T00:05:19.000Z,0.0227,"Light Rain",0.67
2242,56.05,54.21,"rain",2299,3.02,7.64,1,2014-11-06T00:10:19.000Z,0.024,"Light Rain",0.69
2259,55.93,54.02,"rain",2296,2.41,7.62,1,2014-11-06T00:15:19.000Z,0.0253,"Light Rain",0.72
2268,55.94,53.97,"rain",2276,2.32,7.59,1,2014-11-06T00:20:19.000Z,0.0267,"Light Rain",0.74
2338,55.96,53.76,"rain",2265,2.52,7.49,1,2014-11-06T00:25:19.000Z,0.0055,"Drizzle",0.57
2321,55.87,54.03,"rain",2274,2.56,7.53,1,2014-11-06T00:30:19.000Z,0.0235,"Light Rain",1
2278,55.87,54,"rain",2262,2.55,7.57,1,2014-11-06T00:35:19.000Z,0.0175,"Light Rain",0.55
2270,55.88,53.96,"rain",2259,2.55,7.61,1,2014-11-06T00:40:19.000Z,0.0182,"Light Rain",0.5600000000000001
2274,55.89,53.92,"rain",2260,2.55,7.65,1,2014-11-06T00:45:19.000Z,0.0189,"Light Rain",0.58
2259,55.89,53.89,"rain",2255,2.56,7.69,1,2014-11-06T00:50:19.000Z,0.0196,"Light Rain",0.59
2250,55.98,54.4,"rain",2252,2.64,7.73,1,2014-11-06T00:55:19.000Z,0.0203,"Light Rain",0.61
2260,56,54.41,"rain",2262,3.17,7.77,1,2014-11-06T01:00:19.000Z,0.021,"Light Rain",0.62
2269,56.05,54.19,"rain",2246,3.07,7.78,1,2014-11-06T01:05:19.000Z,0.0068,"Drizzle",0.72
2245,56.06,54.11,"rain",2241,2.99,7.8,1,2014-11-06T01:10:19.000Z,0.0137,"Light Rain",1
2244,56.06,54.02,"rain",2240,2.73,7.82,1,2014-11-06T01:15:19.000Z,0.0075,"Drizzle",0.8
2246,56.68,54.53,"rain",2245,2.74,7.84,1,2014-11-06T01:20:19.000Z,0.0076,"Drizzle",0.82
2242,56.68,54.45,"rain",2223,2.7,7.86,1,2014-11-06T01:25:19.000Z,0.0192,"Light Rain",1
2159,56.66,54.24,"rain",2233,2.92,7.57,1,2014-11-06T01:30:19.000Z,0.0214,"Light Rain",0.71
2162,56.69,54.65,"rain",2232,3.05,7.6,1,2014-11-06T01:35:19.000Z,0.0491,"Light Rain",1
2153,56.69,54.61,"rain",2202,3.07,7.62,1,2014-11-06T01:40:19.000Z,0.0279,"Light Rain",1
2173,56.7,54.56,"rain",2244,3.11,7.65,1,2014-11-06T01:45:19.000Z,0.024,"Light Rain",1
2189,56.7,54.51,"rain",2242,3.15,7.67,1,2014-11-06T01:50:19.000Z,0.005,"Drizzle",0.52
2165,56.71,54.46,"rain",2194,3.2,7.7,1,2014-11-06T01:55:19.000Z,0.0039,"Overcast",0.39
2108,56.02,54.2,"rain",2196,2.83,7.73,1,2014-11-06T02:00:19.000Z,0.0049,"Drizzle",0.49
2117,56.17,54.14,"rain",2191,2.87,7.74,1,2014-11-06T02:05:19.000Z,0.0181,"Light Rain",1
2020,56.14,54.1,"rain",2040,2.83,7.36,1,2014-11-06T02:10:19.000Z,0.0194,"Light Rain",0.8
2021,56.18,53.87,"rain",2040,2.77,7.63,1,2014-11-06T02:15:19.000Z,0.0162,"Light Rain",0.74
2030,56.21,53.81,"rain",2040,2.75,7.67,1,2014-11-06T02:20:19.000Z,0.0098,"Light Rain",1
1991,56.24,53.74,"rain",2004,2.73,7.7,1,2014-11-06T02:25:19.000Z,0.0054,"Drizzle",0.5600000000000001
1995,56.27,53.67,"rain",2018,2.72,7.73,1,2014-11-06T02:30:19.000Z,0.0044,"Overcast",0.38
1977,56.22,53.84,"rain",2018,2.08,7.76,1,2014-11-06T02:35:19.000Z,0.004,"Overcast",0.17
1978,56.06,54.1,"rain",2013,2.09,7.8,1,2014-11-06T02:40:19.000Z,0.0071,"Drizzle",0.73
1980,56.08,54.09,"rain",2007,2.1,7.83,1,2014-11-06T02:45:19.000Z,0.0025,"Overcast",0.06
1975,56.09,54.08,"rain",2007,2.12,7.86,1,2014-11-06T02:50:19.000Z,0.0035,"Overcast",0.18
1973,56.11,54.06,"rain",1987,2.13,7.89,1,2014-11-06T02:55:19.000Z,0.0037,"Overcast",0.33
1975,56.51,54.43,"rain",1985,2.56,7.92,1,2014-11-06T03:00:19.000Z,0.0076,"Drizzle",0.82
1993,56.49,54.47,"rain",1979,2.65,7.95,1,2014-11-06T03:05:19.000Z,0.0056,"Drizzle",0.41
1985,56.5,54.7,"rain",2006,2.43,7.97,1,2014-11-06T03:10:19.000Z,0.007900000000000001,"Drizzle",0.85
1981,56.39,54.59,"rain",1987,2.83,7.55,1,2014-11-06T03:15:19.000Z,0.0045,"Overcast",0.45
1983,56.4,54.51,"rain",1988,2.86,7.58,1,2014-11-06T03:20:19.000Z,0.0139,"Light Rain",1
1984,56.41,54.43,"rain",2002,2.9,7.62,1,2014-11-06T03:25:19.000Z,0.0061,"Drizzle",0.64
1982,56.42,54.35,"rain",1984,2.94,7.65,1,2014-11-06T03:30:19.000Z,0.0299,"Light Rain",1
1976,56.43,54.26,"rain",1983,2.99,7.68,1,2014-11-06T03:35:19.000Z,0.0083,"Drizzle",0.8100000000000001
1989,55.28,53.49,"rain",1979,2,7.71,1,2014-11-06T03:40:19.000Z,0.008800000000000001,"Drizzle",0.94
1988,55.29,53.46,"rain",1980,1.99,7.74,1,2014-11-06T03:45:19.000Z,0.0028,"Overcast",0.15
1983,55.31,53.44,"rain",1983,1.98,7.77,1,2014-11-06T03:50:19.000Z,0.0081,"Drizzle",0.46
1982,55.33,53.42,"rain",1978,1.97,7.8,1,2014-11-06T03:55:19.000Z,0.008200000000000001,"Drizzle",0.5
1983,56.18,54.21,"rain",1973,1.97,7.83,1,2014-11-06T04:00:19.000Z,0.008200000000000001,"Drizzle",0.52
2000,56.19,53.95,"rain",1949,1.66,7.86,1,2014-11-06T04:05:20.000Z,0.0065,"Overcast",0.34
1985,55.94,54.11,"rain",1988,1.52,7.88,1,2014-11-06T04:10:19.000Z,0.009599999999999999,"Light Rain",1
1985,55.97,54.09,"rain",1978,2.44,7.83,1,2014-11-06T04:15:19.000Z,0.0191,"Light Rain",1
1976,56.01,53.95,"rain",1974,2.47,7.63,1,2014-11-06T04:20:19.000Z,0.004,"Overcast",0.31
1971,56.04,53.89,"rain",2001,2.51,7.67,1,2014-11-06T04:25:19.000Z,0.0041,"Overcast",0.31
1974,56.07,53.83,"rain",2005,2.57,7.7,1,2014-11-06T04:30:19.000Z,0.0051,"Drizzle",0.53
1974,56.1,53.77,"rain",1999,2.64,7.74,1,2014-11-06T04:35:19.000Z,0.006,"Drizzle",0.62
1974,56.13,53.71,"rain",1987,2.72,7.77,1,2014-11-06T04:40:19.000Z,0.0104,"Light Rain",1
1983,56.02,54.01,"rain",1998,2.51,7.81,1,2014-11-06T04:45:19.000Z,0.0247,"Light Rain",1
1984,56.02,54.01,"rain",1990,2.35,7.85,1,2014-11-06T04:50:19.000Z,0.0194,"Light Rain",1
1984,56.03,53.98,"rain",1990,2.4,7.88,1,2014-11-06T04:55:19.000Z,0.0033,"Overcast",0.15
1978,56.03,53.95,"rain",1988,2.45,7.92,1,2014-11-06T05:00:19.000Z,0.0113,"Light Rain",1
1994,55.99,53.84,"rain",1985,1.69,7.94,1,2014-11-06T05:05:19.000Z,0.0074,"Drizzle",0.79
1987,56.03,53.78,"rain",1982,1.55,7.96,1,2014-11-06T05:10:19.000Z,0.0024,"Overcast",0.09
1976,55.89,53.92,"null",1980,1.27,7.98,1,2014-11-06T05:15:19.000Z,0,"Overcast",0
1967,55.97,53.97,"null",1983,1.66,7.61,1,2014-11-06T05:20:19.000Z,0,"Overcast",0
1970,56.01,53.92,"rain",1980,1.7,7.65,1,2014-11-06T05:25:19.000Z,0.004,"Overcast",0.4
1970,56.05,53.87,"null",1972,1.75,7.7,1,2014-11-06T05:30:19.000Z,0,"Overcast",0
1972,56.08,53.82,"null",1974,1.81,7.74,1,2014-11-06T05:35:19.000Z,0,"Overcast",0
1977,56.12,53.77,"rain",1978,1.87,7.78,1,2014-11-06T05:40:19.000Z,0.0052,"Drizzle",0.49
1977,56.05,54.08,"rain",1983,1.93,7.83,1,2014-11-06T05:45:19.000Z,0.0036,"Overcast",0.23
1969,56.06,54.09,"rain",1986,1.45,7.87,1,2014-11-06T05:50:19.000Z,0.0025,"Overcast",0.03
1974,56.08,54.08,"null",1985,1.46,7.91,1,2014-11-06T05:55:19.000Z,0,"Overcast",0
1974,56.1,54.05,"null",1978,1.48,7.96,1,2014-11-06T06:00:19.000Z,0,"Overcast",0
1974,55.99,53.91,"null",1975,1.42,7.98,1,2014-11-06T06:05:19.000Z,0,"Overcast",0
1941,55.98,53.84,"null",1981,1.5,8,1,2014-11-06T06:10:19.000Z,0,"Overcast",0
1975,56.12,54.11,"null",1981,1.97,8.02,1,2014-11-06T06:15:19.000Z,0,"Overcast",0
1977,56.16,54.31,"null",1975,1.73,7.87,1,2014-11-06T06:20:19.000Z,0,"Overcast",0
1988,56.14,54.12,"null",1974,1.95,7.72,1,2014-11-06T06:25:19.000Z,0,"Overcast",0
1980,56.12,54.05,"null",1974,2.02,7.76,1,2014-11-06T06:30:19.000Z,0,"Overcast",0
1985,56.07,53.93,"null",1979,2.17,7.79,1,2014-11-06T06:35:19.000Z,0,"Overcast",0
1987,56.06,53.86,"null",1978,2.25,7.83,1,2014-11-06T06:40:19.000Z,0,"Overcast",0
2080,56.04,53.78,"null",1976,2.34,7.87,1,2014-11-06T06:45:19.000Z,0,"Overcast",0
1989,56.05,54.06,"null",1988,2.19,7.9,1,2014-11-06T06:50:19.000Z,0,"Overcast",0
1983,56.06,54.2,"null",1985,1.85,7.94,1,2014-11-06T06:55:19.000Z,0,"Overcast",0
1985,56.05,54.17,"null",1978,1.86,7.97,1,2014-11-06T07:00:19.000Z,0,"Overcast",0
1994,56.07,54.07,"null",1978,3.19,7.99,1,2014-11-06T07:05:19.000Z,0,"Overcast",0
1995,56.14,53.97,"null",1977,3.4,8,1,2014-11-06T07:10:19.000Z,0,"Overcast",0
1989,56.14,53.88,"null",1966,3.63,8.02,0.99,2014-11-06T07:15:19.000Z,0,"Overcast",0
1979,56.31,54.19,"null",1979,3.69,7.53,0.99,2014-11-06T07:20:19.000Z,0,"Overcast",0
1979,56.2,54.09,"null",1974,4.06,7.56,0.99,2014-11-06T07:25:19.000Z,0,"Overcast",0
1981,56.21,54.01,"null",1976,4.34,7.59,0.99,2014-11-06T07:30:19.000Z,0,"Overcast",0
1997,56.21,53.93,"null",1975,4.63,7.62,0.99,2014-11-06T07:35:19.000Z,0,"Overcast",0
2016,56.21,53.85,"null",1974,4.92,7.65,0.98,2014-11-06T07:40:19.000Z,0,"Overcast",0
1990,56.2,53.77,"null",1975,5.21,7.68,0.98,2014-11-06T07:45:19.000Z,0,"Overcast",0
2014,56.02,54.23,"null",1975,5.48,7.71,0.98,2014-11-06T07:50:19.000Z,0,"Overcast",0
2002,55.91,54.16,"null",1975,5.79,7.74,0.98,2014-11-06T07:55:19.000Z,0,"Overcast",0
2010,55.9,54.14,"null",1972,6.08,7.77,0.98,2014-11-06T08:00:19.000Z,0,"Overcast",0
1991,55.94,54.08,"null",1970,6.21,7.78,0.97,2014-11-06T08:05:19.000Z,0,"Overcast",0
1997,55.92,53.94,"null",1974,4.86,7.78,0.98,2014-11-06T08:10:19.000Z,0,"Overcast",0
1996,55.94,53.88,"null",1976,5.01,7.79,0.97,2014-11-06T08:15:19.000Z,0,"Overcast",0
1990,55.97,53.82,"rain",1977,5.16,7.8,0.97,2014-11-06T08:20:19.000Z,0.0029,"Overcast",0.17
1989,55.96,53.96,"null",1986,4.29,7.8,0.97,2014-11-06T08:25:19.000Z,0,"Overcast",0
2012,55.9,53.9,"null",1972,4.72,8.25,0.94,2014-11-06T08:30:19.000Z,0,"Overcast",0
2018,55.95,53.8,"null",1971,4.84,8.25,1,2014-11-06T08:35:19.000Z,0,"Overcast",0
2004,55.97,53.77,"null",1975,5.17,8.26,0.99,2014-11-06T08:40:19.000Z,0,"Overcast",0
1992,55.96,53.66,"rain",1986,5.57,7.9,0.99,2014-11-06T08:45:19.000Z,0.0021,"Overcast",0.02
1997,56,53.63,"null",1988,5.88,7.93,0.99,2014-11-06T08:50:19.000Z,0,"Overcast",0
1992,55.85,53.9,"null",2041,3.87,7.97,0.99,2014-11-06T08:55:19.000Z,0,"Overcast",0
2000,55.79,53.95,"null",2021,3.85,8,0.99,2014-11-06T09:00:19.000Z,0,"Overcast",0
2049,55.83,53.88,"rain",1992,4.14,7.99,0.99,2014-11-06T09:05:19.000Z,0.003,"Overcast",0.22
2161,55.84,53.9,"null",1993,4.56,7.99,0.99,2014-11-06T09:10:19.000Z,0,"Overcast",0
2043,55.91,53.89,"null",1983,4.79,7.98,0.98,2014-11-06T09:15:23.000Z,0,"Overcast",0
2037,55.96,53.85,"null",2008,5.02,7.97,0.98,2014-11-06T09:20:19.000Z,0,"Overcast",0
2056,55.95,53.96,"rain",2002,5.19,7.91,0.98,2014-11-06T09:25:19.000Z,0.0032,"Overcast",0.21
2058,55.98,54.08,"rain",2021,4.76,7.67,0.97,2014-11-06T09:30:19.000Z,0.0051,"Drizzle",0.5
2102,56.01,54.07,"rain",1988,4.96,7.67,0.97,2014-11-06T09:35:19.000Z,0.0432,"Light Rain",1
2150,56.05,54.06,"rain",2009,5.16,7.66,0.97,2014-11-06T09:40:19.000Z,0.0127,"Light Rain",1
2124,56.09,54.05,"rain",2020,5.35,7.66,0.96,2014-11-06T09:45:19.000Z,0.0026,"Overcast",0.06
2146,56.12,54.04,"null",2047,5.55,7.65,0.96,2014-11-06T09:50:19.000Z,0,"Overcast",0
2159,56.12,54.13,"null",2122,7.81,7.65,0.96,2014-11-06T09:55:19.000Z,0,"Overcast",0
2145,56.11,54.57,"null",2123,4.65,7.65,0.95,2014-11-06T10:00:19.000Z,0,"Overcast",0
2142,56.16,54.49,"null",2124,4.99,7.66,0.96,2014-11-06T10:05:19.000Z,0,"Overcast",0
2204,56.28,54.43,"null",2254,5.33,7.66,0.96,2014-11-06T10:10:19.000Z,0,"Overcast",0
2171,56.31,54.21,"null",2256,5.93,7.67,0.96,2014-11-06T10:15:19.000Z,0,"Overcast",0
2307,56.34,54.11,"rain",2229,6.78,7.68,0.96,2014-11-06T10:20:25.000Z,0.0039,"Overcast",0.34
2340,56.4,53.94,"null",2314,7.29,7.45,0.96,2014-11-06T10:25:19.000Z,0,"Overcast",0
2274,56.35,53.96,"null",2343,7.42,7.61,0.96,2014-11-06T10:30:19.000Z,0,"Overcast",0
2262,56.38,54.17,"rain",2353,7.07,7.6,0.96,2014-11-06T10:35:19.000Z,0.0052,"Drizzle",0.52
2541,56.42,54.12,"rain",2471,7.3,7.59,0.96,2014-11-06T10:40:19.000Z,0.0222,"Light Rain",1
2443,56.45,54.08,"rain",2520,7.54,7.58,0.96,2014-11-06T10:45:19.000Z,0.0548,"Rain",1
2626,56.48,54.03,"rain",2559,7.77,7.57,0.96,2014-11-06T10:50:19.000Z,0.09279999999999999,"Rain",1
2794,56.52,53.99,"rain",2606,8,7.56,0.96,2014-11-06T10:55:19.000Z,0.0838,"Rain",1
2781,56.73,54.66,"rain",2581,7.27,7.55,0.96,2014-11-06T11:00:19.000Z,0.082,"Rain",1
2781,56.93,54.69,"rain",2668,7.47,7.58,0.96,2014-11-06T11:05:19.000Z,0.0997,"Rain",1
2827,57.13,54.52,"rain",2738,7.8,7.61,0.97,2014-11-06T11:10:19.000Z,0.0851,"Rain",1
2723,57.19,54.42,"rain",2724,8.130000000000001,7.65,0.97,2014-11-06T11:15:19.000Z,0.2775,"Heavy Rain",1
2890,56.97,54.05,"rain",2739,8.32,7.68,0.97,2014-11-06T11:20:19.000Z,0.1061,"Rain",1
2728,57.05,53.97,"rain",2815,8.630000000000001,7.71,0.97,2014-11-06T11:25:19.000Z,0.0931,"Rain",1
2933,57.06,54.26,"rain",2832,8.74,6.95,0.97,2014-11-06T11:30:19.000Z,0.0317,"Light Rain",1
3054,57.08,54.35,"rain",2727,8.69,7.05,0.98,2014-11-06T11:35:19.000Z,0.0283,"Light Rain",1
2745,57.13,54.32,"rain",2782,8.880000000000001,7.15,0.98,2014-11-06T11:40:19.000Z,0.07099999999999999,"Rain",1
2847,57.19,54.28,"rain",2766,9.07,7.24,0.98,2014-11-06T11:45:19.000Z,0.0799,"Rain",1
2972,57.24,54.25,"rain",2744,9.25,7.34,0.98,2014-11-06T11:50:19.000Z,0.032,"Light Rain",1
3025,57.22,54.14,"rain",2749,9.460000000000001,7.44,0.99,2014-11-06T11:55:19.000Z,0.0174,"Light Rain",1
2884,57.35,54.18,"rain",2676,9.640000000000001,7.53,0.99,2014-11-06T12:00:19.000Z,0.0616,"Rain",1
2882,57.79,54.85,"rain",2663,7.63,7.6,0.99,2014-11-06T12:05:19.000Z,0.0029,"Overcast",0.09
2691,57.64,54.86,"rain",2648,7.62,7.67,0.96,2014-11-06T12:10:20.000Z,0.0022,"Overcast",0.02
2886,57.52,54.64,"rain",2664,8.57,6.81,0.95,2014-11-06T12:15:19.000Z,0.0105,"Light Rain",0.99
2840,57.6,54.56,"null",2663,8.859999999999999,6.91,0.94,2014-11-06T12:20:19.000Z,0,"Overcast",0
2918,57.69,54.48,"null",2622,9.16,7.01,0.94,2014-11-06T12:25:19.000Z,0,"Overcast",0
2846,57.84,54.44,"null",2696,9.880000000000001,7.11,0.9300000000000001,2014-11-06T12:30:19.000Z,0,"Mostly Cloudy",0
2760,57.72,54.85,"rain",2667,9.51,7.21,0.92,2014-11-06T12:35:19.000Z,0.003,"Mostly Cloudy",0.01
2847,57.74,54.87,"rain",2629,9.49,7.31,0.91,2014-11-06T12:40:19.000Z,0.0036,"Mostly Cloudy",0.32
2563,57.81,54.85,"null",2670,9.68,7.41,0.91,2014-11-06T12:45:21.000Z,0,"Mostly Cloudy",0
2692,57.87,54.82,"null",2719,9.869999999999999,7.51,0.9,2014-11-06T12:50:19.000Z,0,"Mostly Cloudy",0
2672,57.94,54.8,"null",2776,10.07,7.61,0.89,2014-11-06T12:55:19.000Z,0,"Mostly Cloudy",0
2675,58,54.76,"null",2622,10.28,7.7,0.89,2014-11-06T13:00:19.000Z,0,"Mostly Cloudy",0
2589,57.39,54.2,"null",2616,13.31,7.73,0.89,2014-11-06T13:05:19.000Z,0,"Mostly Cloudy",0
2527,57.63,54.16,"null",2589,12.71,7.75,0.97,2014-11-06T13:10:19.000Z,0,"Overcast",0
2429,57.64,54.24,"null",2466,11.66,7.93,0.97,2014-11-06T13:15:19.000Z,0,"Overcast",0
2408,57.66,54.12,"null",2439,12.01,7.97,0.96,2014-11-06T13:20:19.000Z,0,"Overcast",0
2357,57.69,54,"null",2492,12.36,8,0.96,2014-11-06T13:25:19.000Z,0,"Overcast",0
2332,57.71,53.89,"null",2490,12.71,8.029999999999999,0.95,2014-11-06T13:30:19.000Z,0,"Overcast",0
2353,57.74,53.77,"null",2615,13.07,8.060000000000001,0.94,2014-11-06T13:35:19.000Z,0,"Overcast",0
2478,57.88,54.27,"null",2370,12.1,8.1,0.94,2014-11-06T13:40:19.000Z,0,"Overcast",0
2630,58.04,54.37,"null",2356,12.09,8.130000000000001,0.9300000000000001,2014-11-06T13:45:19.000Z,0,"Mostly Cloudy",0
2544,58.07,54.33,"null",2388,12.29,8.16,0.92,2014-11-06T13:50:19.000Z,0,"Mostly Cloudy",0
2370,58.09,54.29,"null",2406,12.49,8.199999999999999,0.92,2014-11-06T13:55:19.000Z,0,"Mostly Cloudy",0
2370,58.04,54.16,"null",2423,13.74,8.220000000000001,0.91,2014-11-06T14:00:19.000Z,0,"Mostly Cloudy",0
2314,58.5,54.54,"null",2391,12.38,8.19,0.91,2014-11-06T14:05:19.000Z,0,"Mostly Cloudy",0
2353,58.7,54.43,"null",2414,12.19,8.15,0.85,2014-11-06T14:10:19.000Z,0,"Mostly Cloudy",0
2881,58.92,54.35,"null",2631,11.77,7.98,0.84,2014-11-06T14:15:19.000Z,0,"Mostly Cloudy",0
2320,58.92,54.52,"null",2410,11.92,7.29,0.84,2014-11-06T14:20:19.000Z,0,"Mostly Cloudy",0
2405,59.02,54.39,"null",2475,12.16,7.73,0.82,2014-11-06T14:25:19.000Z,0,"Mostly Cloudy",0
2480,59.03,54.35,"null",2468,12.29,7.75,0.82,2014-11-06T14:30:19.000Z,0,"Mostly Cloudy",0
2380,59.05,54.31,"null",2449,12.42,7.78,0.82,2014-11-06T14:35:19.000Z,0,"Mostly Cloudy",0
2367,59.05,54.26,"null",2447,12.55,7.81,0.83,2014-11-06T14:40:19.000Z,0,"Mostly Cloudy",0
2373,59.08,54.41,"null",2496,11.96,7.83,0.83,2014-11-06T14:45:24.000Z,0,"Mostly Cloudy",0
2391,59.09,54.42,"null",2503,11.95,7.86,0.83,2014-11-06T14:50:19.000Z,0,"Mostly Cloudy",0
2411,59.1,54.41,"null",2528,11.98,7.88,0.83,2014-11-06T14:55:19.000Z,0,"Mostly Cloudy",0
2438,59.17,54.47,"null",2512,12.42,7.91,0.83,2014-11-06T15:00:19.000Z,0,"Mostly Cloudy",0
2456,59.03,54.29,"rain",2489,12.17,7.9,0.83,2014-11-06T15:05:19.000Z,0.0048,"Drizzle",0.49
2455,59.77,54.14,"rain",2453,12.19,7.89,0.8100000000000001,2014-11-06T15:10:19.000Z,0.0063,"Drizzle",0.67
2445,59.94,54.45,"rain",2456,11.37,7.65,0.8100000000000001,2014-11-06T15:15:19.000Z,0.0063,"Drizzle",0.67
2471,59.96,54.47,"rain",2447,11.41,7.56,0.82,2014-11-06T15:20:19.000Z,0.0111,"Light Rain",1
2463,59.92,54.42,"rain",2477,11.49,7.56,0.82,2014-11-06T15:25:19.000Z,0.0184,"Light Rain",1
2426,59.87,54.37,"rain",2545,11.59,7.56,0.83,2014-11-06T15:30:19.000Z,0.0241,"Light Rain",1
2492,59.83,54.32,"rain",2506,11.68,7.56,0.84,2014-11-06T15:35:19.000Z,0.0156,"Light Rain",1
2458,59.78,54.27,"rain",2562,11.77,7.56,0.84,2014-11-06T15:40:19.000Z,0.005,"Drizzle",0.43
2487,59.71,54.26,"rain",2559,11.49,7.56,0.85,2014-11-06T15:45:19.000Z,0.0023,"Mostly Cloudy",0.01
2415,59.62,54.23,"rain",2497,11.41,7.57,0.85,2014-11-06T15:50:19.000Z,0.0372,"Light Rain",1
2447,59.58,54.21,"rain",2526,11.48,7.57,0.86,2014-11-06T15:55:19.000Z,0.0262,"Light Rain",1
2490,59.54,54.18,"rain",2549,11.55,7.57,0.87,2014-11-06T16:00:19.000Z,0.0293,"Light Rain",1
2533,59.65,54.28,"rain",2504,11.91,7.54,0.86,2014-11-06T16:05:19.000Z,0.0103,"Light Rain",1
2532,59.29,52.91,"rain",2521,12.32,7.52,0.95,2014-11-06T16:10:19.000Z,0.0029,"Overcast",0.23
2480,59.07,52.84,"rain",2481,12.74,7.49,0.94,2014-11-06T16:15:23.000Z,0.0024,"Overcast",0.02
2308,58.63,52.75,"null",2438,12.46,7.63,0.95,2014-11-06T16:20:19.000Z,0,"Overcast",0
2329,58.07,52.9,"null",2420,12.04,7.63,0.94,2014-11-06T16:25:19.000Z,0,"Overcast",0
2317,58.04,52.82,"null",2442,12.13,7.63,0.9300000000000001,2014-11-06T16:30:19.000Z,0,"Mostly Cloudy",0
2348,58.01,52.74,"null",2444,12.22,7.62,0.9300000000000001,2014-11-06T16:35:19.000Z,0,"Mostly Cloudy",0
2347,57.98,52.67,"null",2495,12.3,7.62,0.92,2014-11-06T16:40:19.000Z,0,"Mostly Cloudy",0
2317,57.95,52.59,"null",2481,12.39,7.61,0.92,2014-11-06T16:45:19.000Z,0,"Mostly Cloudy",0
2292,57.92,52.51,"null",2442,12.48,7.61,0.91,2014-11-06T16:50:19.000Z,0,"Mostly Cloudy",0
2294,57.34,53.09,"null",2469,11.03,7.6,0.91,2014-11-06T16:55:19.000Z,0,"Mostly Cloudy",0
2273,57.28,53.05,"null",2433,10.99,7.6,0.9,2014-11-06T17:00:19.000Z,0,"Mostly Cloudy",0
2273,57.4,53.08,"null",2440,11.4,7.55,0.9,2014-11-06T17:05:19.000Z,0,"Mostly Cloudy",0
2328,57.02,53.14,"null",2436,11.28,7.51,0.96,2014-11-06T17:10:19.000Z,0,"Overcast",0
2308,55.42,51.51,"null",2476,12.11,7.47,0.96,2014-11-06T17:15:19.000Z,0,"Overcast",0
2341,55.41,51.66,"null",2515,12.16,7.42,0.96,2014-11-06T17:20:19.000Z,0,"Overcast",0
2277,55.44,51.73,"null",2570,12.22,7.32,0.95,2014-11-06T17:25:19.000Z,0,"Overcast",0
